date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2
20-09-2020,Baghpat,28.94,29.84,0,1.52,19.25
21-09-2020,Baghpat,28.94,30.22,0.03,1.59,18.38
22-09-2020,Baghpat,28.94,30.79,1.02,1.13,18.73
23-09-2020,Baghpat,28.94,30.49,1.3,1.51,17.65
24-09-2020,Baghpat,28.94,30.33,0.13,1.74,17.89
25-09-2020,Baghpat,28.94,29.73,0,2.2,20.36
26-09-2020,Baghpat,28.94,28.79,0,1.39,15.65
27-09-2020,Baghpat,28.94,28.59,0,1.28,19.83
28-09-2020,Baghpat,28.94,28.51,0,1.99,20.54
29-09-2020,Baghpat,28.94,27.64,0,2.46,20.1
30-09-2020,Baghpat,28.94,27.25,0,2.55,20.67
01-10-2020,Baghpat,28.94,27.81,0,2.06,20.45
02-10-2020,Baghpat,28.94,28.23,0,1.67,20.81
03-10-2020,Baghpat,28.94,27.9,0,1.68,20.44
04-10-2020,Baghpat,28.94,26.98,0,1.56,20.56
05-10-2020,Baghpat,28.94,27.2,0,1.92,20.99
06-10-2020,Baghpat,28.94,27.13,0,1.98,20.71
07-10-2020,Baghpat,28.94,27.3,0,1.56,20.42
08-10-2020,Baghpat,28.94,27.22,0,1.6,19.7
09-10-2020,Baghpat,28.94,27.11,0,1.16,18.88
10-10-2020,Baghpat,28.94,27.24,0,1.77,18.48
11-10-2020,Baghpat,28.94,27.31,0,1.54,17.83
12-10-2020,Baghpat,28.94,27.79,0,0.97,17.74
13-10-2020,Baghpat,28.94,28.41,0,1.07,14.46
14-10-2020,Baghpat,28.94,27.84,0,1.05,14.24
15-10-2020,Baghpat,28.94,27.47,0,1.53,15.25
16-10-2020,Baghpat,28.94,26.18,0,1.66,16.19
17-10-2020,Baghpat,28.94,25.95,0,1.66,15.71
18-10-2020,Baghpat,28.94,25.12,0,2.27,15.11
19-10-2020,Baghpat,28.94,24.47,0,2.35,16.76
20-10-2020,Baghpat,28.94,24.28,0,2.22,18.52
21-10-2020,Baghpat,28.94,25.3,0,1.6,17.02
22-10-2020,Baghpat,28.94,25.79,0,1.57,13.96
23-10-2020,Baghpat,28.94,25.39,0,1.83,15.52
24-10-2020,Baghpat,28.94,24.21,0,1.72,15.41
25-10-2020,Baghpat,28.94,24.45,0,1.46,14.7
26-10-2020,Baghpat,28.94,23.61,0,1.95,14.54
27-10-2020,Baghpat,28.94,22.69,0,2.16,14.15
28-10-2020,Baghpat,28.94,22.35,0,1.29,13.95
29-10-2020,Baghpat,28.94,22.11,0,1.14,13.07
30-10-2020,Baghpat,28.94,22.22,0,1.74,14.67
31-10-2020,Baghpat,28.94,22.01,0,2.67,14.32
01-11-2020,Baghpat,28.94,21.19,0,2.26,14.82
02-11-2020,Baghpat,28.94,20.54,0,2.07,15.56
03-11-2020,Baghpat,28.94,20.98,0,1.47,15.73
04-11-2020,Baghpat,28.94,20.97,0,1.94,13.19
05-11-2020,Baghpat,28.94,21.12,0,1.76,11.68
06-11-2020,Baghpat,28.94,20.87,0,1.89,11.99
07-11-2020,Baghpat,28.94,20.86,0,1.94,12.21
08-11-2020,Baghpat,28.94,20.81,0,1.4,10.01
09-11-2020,Baghpat,28.94,19.8,0,1.47,12.13
10-11-2020,Baghpat,28.94,22.56,0,1.21,12.17
11-11-2020,Baghpat,28.94,21.77,0,1.24,12.7
12-11-2020,Baghpat,28.94,20.93,0,1.22,12.93
13-11-2020,Baghpat,28.94,20.72,0,1.5,12.75
14-11-2020,Baghpat,28.94,21.21,0,1.12,10.75
15-11-2020,Baghpat,28.94,22.11,2.78,1.79,10.8
16-11-2020,Baghpat,28.94,19.87,1.02,1.79,9.65
17-11-2020,Baghpat,28.94,18.87,0,2.02,11.78
18-11-2020,Baghpat,28.94,17.76,0,1.46,11.9
19-11-2020,Baghpat,28.94,17.09,0,1.8,10.65
20-11-2020,Baghpat,28.94,17.08,0,2.99,12.91
21-11-2020,Baghpat,28.94,16.22,0,3.6,14.67
22-11-2020,Baghpat,28.94,15.72,0,2.3,13.55
23-11-2020,Baghpat,28.94,17.03,0,1.35,11.39
24-11-2020,Baghpat,28.94,17.31,0,1.14,9.78
25-11-2020,Baghpat,28.94,17.98,0,1.08,6.63
26-11-2020,Baghpat,28.94,16.8,0.54,2.75,10.03
27-11-2020,Baghpat,28.94,17.48,0,2.79,14.76
28-11-2020,Baghpat,28.94,16.23,0,2.46,14.64
29-11-2020,Baghpat,28.94,15.62,0,1.6,14.23
30-11-2020,Baghpat,28.94,16.58,0,1.68,13.5
01-12-2020,Baghpat,28.94,16.82,0,1.66,12.82
02-12-2020,Baghpat,28.94,17.65,0,2.58,13.15
03-12-2020,Baghpat,28.94,17.57,0,1.46,11.73
04-12-2020,Baghpat,28.94,19.38,0,0.91,12.32
05-12-2020,Baghpat,28.94,19.53,0,1.48,12.5
06-12-2020,Baghpat,28.94,18.84,0,1.5,12.4
07-12-2020,Baghpat,28.94,18.59,0,2.37,10.14
08-12-2020,Baghpat,28.94,18.59,0,1.43,11.29
09-12-2020,Baghpat,28.94,19.52,0,2.04,12.42
10-12-2020,Baghpat,28.94,20.01,0,1.91,12.08
11-12-2020,Baghpat,28.94,20.91,0,1.14,7.35
12-12-2020,Baghpat,28.94,19.12,5.08,1.2,6.73
13-12-2020,Baghpat,28.94,14.57,0.09,2.74,10.34
14-12-2020,Baghpat,28.94,12.5,0,2.24,11.67
15-12-2020,Baghpat,28.94,11.49,0,2.06,10.72
16-12-2020,Baghpat,28.94,12.03,0,3.13,11.24
17-12-2020,Baghpat,28.94,9.93,0,3.12,12.6
18-12-2020,Baghpat,28.94,10.8,0,3.13,13.84
19-12-2020,Baghpat,28.94,11.86,0,2.92,13.89
20-12-2020,Baghpat,28.94,12.8,0,2.55,12.58
21-12-2020,Baghpat,28.94,13.08,0,2.18,11.5
22-12-2020,Baghpat,28.94,14.69,0,1.73,11.73
23-12-2020,Baghpat,28.94,14.06,0,1.73,10.94
24-12-2020,Baghpat,28.94,13.5,0,1.98,11.12
25-12-2020,Baghpat,28.94,12.73,0,2.28,11.94
26-12-2020,Baghpat,28.94,13.36,0,2.06,11.28
27-12-2020,Baghpat,28.94,15.49,0.05,1.4,10.51
28-12-2020,Baghpat,28.94,11.52,0.02,2.36,12.35
29-12-2020,Baghpat,28.94,10.96,0,2.77,12.59
30-12-2020,Baghpat,28.94,10.29,0,2.47,9.9
31-12-2020,Baghpat,28.94,10.6,0,1.83,8.94
01-01-2021,Baghpat,28.94,12.76,0,0.98,7.12
02-01-2021,Baghpat,28.94,12.91,5.02,1.34,4.19
03-01-2021,Baghpat,28.94,15.65,15.6,2.59,2.9
04-01-2021,Baghpat,28.94,17.88,0.22,1.82,8.03
05-01-2021,Baghpat,28.94,17.69,6.13,2.47,6.36
06-01-2021,Baghpat,28.94,16.54,7.16,1.09,5.15
07-01-2021,Baghpat,28.94,14.88,0.1,1.49,5.93
08-01-2021,Baghpat,28.94,15.63,0.21,1,4.76
09-01-2021,Baghpat,28.94,16.07,0.71,2,7.15
10-01-2021,Baghpat,28.94,13.08,0,2.85,11.1
11-01-2021,Baghpat,28.94,11.25,0,2.94,11.03
12-01-2021,Baghpat,28.94,11.06,0,2.66,11.88
13-01-2021,Baghpat,28.94,10.16,0,2.36,10.84
14-01-2021,Baghpat,28.94,11.48,0,1.28,10.14
15-01-2021,Baghpat,28.94,12.28,0,1.19,10.95
16-01-2021,Baghpat,28.94,11.04,0,1.79,9.14
17-01-2021,Baghpat,28.94,11.08,0,1.55,6.23
18-01-2021,Baghpat,28.94,13.65,0,1.37,5.78
19-01-2021,Baghpat,28.94,15.29,0,2.2,9.47
20-01-2021,Baghpat,28.94,13.42,0,3.41,12.74
21-01-2021,Baghpat,28.94,12.55,0,2.97,15.27
22-01-2021,Baghpat,28.94,13.06,0,1.3,9.59
23-01-2021,Baghpat,28.94,14.1,0,2.02,10.93
24-01-2021,Baghpat,28.94,12.29,0,1.64,6.49
25-01-2021,Baghpat,28.94,11.07,0,1.38,8.08
26-01-2021,Baghpat,28.94,11.95,0,1.64,12.09
27-01-2021,Baghpat,28.94,11.91,0,1.92,14.18
28-01-2021,Baghpat,28.94,11.35,0,1.46,10.48
29-01-2021,Baghpat,28.94,11.51,0,2.61,13.9
30-01-2021,Baghpat,28.94,12.13,0,2.59,15.89
31-01-2021,Baghpat,28.94,13.88,0,1.54,16.46
01-02-2021,Baghpat,28.94,15.1,0,1.87,15.92
02-02-2021,Baghpat,28.94,16.07,0,1.39,15.96
03-02-2021,Baghpat,28.94,16.26,0.18,1.95,14.43
04-02-2021,Baghpat,28.94,15.69,4.95,1.91,9.73
05-02-2021,Baghpat,28.94,14.4,0.23,1.38,14.65
06-02-2021,Baghpat,28.94,14.14,0,2.49,17.28
07-02-2021,Baghpat,28.94,14.27,0,2.51,17.37
08-02-2021,Baghpat,28.94,14.94,0,1.79,16.13
09-02-2021,Baghpat,28.94,17.62,0,1.77,15.44
10-02-2021,Baghpat,28.94,18.75,0,1.25,16.76
11-02-2021,Baghpat,28.94,17.42,0,1.3,15.79
12-02-2021,Baghpat,28.94,17.34,0,1.48,12.46
13-02-2021,Baghpat,28.94,18.3,0,1.33,11.87
14-02-2021,Baghpat,28.94,19.1,0,1.18,15.51
15-02-2021,Baghpat,28.94,19.39,0,0.98,15.72
16-02-2021,Baghpat,28.94,18.98,0,1.43,15.53
17-02-2021,Baghpat,28.94,18.51,0,1.42,16.02
18-02-2021,Baghpat,28.94,19.06,0,1.07,16.1
19-02-2021,Baghpat,28.94,18.08,0,1.7,16.31
20-02-2021,Baghpat,28.94,17.57,0,1.81,15.81
21-02-2021,Baghpat,28.94,17.9,0,2.18,17.52
22-02-2021,Baghpat,28.94,19.63,0,2.09,17.7
23-02-2021,Baghpat,28.94,21.65,0,1.65,19.07
24-02-2021,Baghpat,28.94,22.71,0,1.68,19.19
25-02-2021,Baghpat,28.94,22.75,0,2.14,19.26
26-02-2021,Baghpat,28.94,24.46,0,2.59,19.88
27-02-2021,Baghpat,28.94,23.65,1.5,1.77,18.85
28-02-2021,Baghpat,28.94,22.41,0,1.81,19.39
01-03-2021,Baghpat,28.94,20.79,0,3.12,20.59
02-03-2021,Baghpat,28.94,20.47,0,3.64,21.66
03-03-2021,Baghpat,28.94,22.13,0,2.75,21.38
04-03-2021,Baghpat,28.94,23.91,0,1.69,21.19
05-03-2021,Baghpat,28.94,23.53,0,3.36,20.47
06-03-2021,Baghpat,28.94,24.35,0,3.02,21.72
07-03-2021,Baghpat,28.94,25.14,0,1.83,20.53
08-03-2021,Baghpat,28.94,24.92,0.33,2.34,17.44
09-03-2021,Baghpat,28.94,26.02,0,1.03,18.43
10-03-2021,Baghpat,28.94,25.78,0.14,1.45,19.25
11-03-2021,Baghpat,28.94,26.19,0,0.94,19.82
12-03-2021,Baghpat,28.94,23.13,0.68,2.58,10.31
13-03-2021,Baghpat,28.94,24.22,0.01,1.48,19.6
14-03-2021,Baghpat,28.94,24.98,0,2.42,21.32
15-03-2021,Baghpat,28.94,24.63,0,2.15,18.49
16-03-2021,Baghpat,28.94,25.37,0,2.68,17.32
17-03-2021,Baghpat,28.94,26.72,0,2.33,18.6
18-03-2021,Baghpat,28.94,27.25,0,1.79,16.85
19-03-2021,Baghpat,28.94,27.75,0,2.01,17.92
20-03-2021,Baghpat,28.94,26.59,0,2.57,22.12
21-03-2021,Baghpat,28.94,27.24,0,1.37,22.02
22-03-2021,Baghpat,28.94,26.99,0.05,2.21,16.94
23-03-2021,Baghpat,28.94,27.03,0.05,1.44,14.59
24-03-2021,Baghpat,28.94,25.74,0.08,2.11,20.7
25-03-2021,Baghpat,28.94,24.62,0,3.84,20.69
26-03-2021,Baghpat,28.94,24.44,0,2.72,23.19
27-03-2021,Baghpat,28.94,26.84,0,1.86,22.93
28-03-2021,Baghpat,28.94,28.96,0,1.39,22.14
29-03-2021,Baghpat,28.94,29.94,0,2.01,22.7
30-03-2021,Baghpat,28.94,30.34,0,3.2,22.37
31-03-2021,Baghpat,28.94,28.29,0,4.99,26.75
01-04-2021,Baghpat,28.94,26.13,0,4.42,27.4
02-04-2021,Baghpat,28.94,25.54,0,2.49,26.81
03-04-2021,Baghpat,28.94,25.48,0,2.11,27.11
04-04-2021,Baghpat,28.94,27.01,0,2.55,26.13
05-04-2021,Baghpat,28.94,29.18,0,1.58,21.52
06-04-2021,Baghpat,28.94,30.41,0,1.83,21.37
07-04-2021,Baghpat,28.94,29.53,0.09,2.99,21.81
08-04-2021,Baghpat,28.94,27.67,0,2.49,24
09-04-2021,Baghpat,28.94,28.09,0,2.57,26.48
10-04-2021,Baghpat,28.94,28.76,0,2.65,26.04
11-04-2021,Baghpat,28.94,29.63,0,2.61,26.62
12-04-2021,Baghpat,28.94,31,0,2.4,24.25
13-04-2021,Baghpat,28.94,31.86,0,3.04,25.28
14-04-2021,Baghpat,28.94,32.38,0,3.04,23.7
15-04-2021,Baghpat,28.94,32.54,0,2.22,23.83
16-04-2021,Baghpat,28.94,32.75,0.53,2.23,19.9
17-04-2021,Baghpat,28.94,29.37,0.51,3.1,23.96
18-04-2021,Baghpat,28.94,29.41,0,2.05,25.52
19-04-2021,Baghpat,28.94,30.84,0.19,2.46,24.32
20-04-2021,Baghpat,28.94,28.11,0.2,2.25,15.44
21-04-2021,Baghpat,28.94,27.14,2.83,2.55,24.12
22-04-2021,Baghpat,28.94,26.79,0.51,1.11,25.97
23-04-2021,Baghpat,28.94,28.32,0.7,3.04,21.32
24-04-2021,Baghpat,28.94,27.02,0,3.33,27.43
25-04-2021,Baghpat,28.94,28.4,0,3.07,28.28
26-04-2021,Baghpat,28.94,30.44,0,2.49,28.55
27-04-2021,Baghpat,28.94,32.68,0,2.36,25.91
28-04-2021,Baghpat,28.94,33.64,0,2.1,24.19
29-04-2021,Baghpat,28.94,34.63,0,2.2,21.86
30-04-2021,Baghpat,28.94,34.23,0.36,1.05,22.46
01-05-2021,Baghpat,28.94,33.53,0.25,1.39,22.54
02-05-2021,Baghpat,28.94,33.01,0.42,1.21,19.26
03-05-2021,Baghpat,28.94,33.16,0,1.19,22.38
04-05-2021,Baghpat,28.94,33.81,0.01,1.2,22.29
05-05-2021,Baghpat,28.94,33.15,0.01,1.18,23.49
06-05-2021,Baghpat,28.94,32.5,4.61,2.05,18.73
07-05-2021,Baghpat,28.94,30.67,3.06,0.88,23.34
08-05-2021,Baghpat,28.94,31.81,0,0.97,23.25
09-05-2021,Baghpat,28.94,32.31,0.36,1.56,20.78
10-05-2021,Baghpat,28.94,33.96,1.53,1.36,18.83
11-05-2021,Baghpat,28.94,33.03,0.02,2.03,23.96
12-05-2021,Baghpat,28.94,33.14,0.23,1.85,23.47
13-05-2021,Baghpat,28.94,29.87,2.45,1.58,20.4
14-05-2021,Baghpat,28.94,31.13,0,1.35,24.58
15-05-2021,Baghpat,28.94,32.94,0.06,1.14,18.11
16-05-2021,Baghpat,28.94,33.37,0.14,1.6,26.19
17-05-2021,Baghpat,28.94,33.53,0,2.59,12.24
18-05-2021,Baghpat,28.94,31.01,1.09,3.56,6.83
19-05-2021,Baghpat,28.94,26.64,42.25,3.29,4.99
20-05-2021,Baghpat,28.94,24.76,46.49,3.69,18.39
21-05-2021,Baghpat,28.94,27.69,2.95,1.38,18
22-05-2021,Baghpat,28.94,29.44,3.34,1.87,26.31
23-05-2021,Baghpat,28.94,28.41,0,1.99,22.77
24-05-2021,Baghpat,28.94,29.32,0,4.26,26.04
25-05-2021,Baghpat,28.94,30.85,0,4.11,29.05
26-05-2021,Baghpat,28.94,31.93,0,2.35,27.6
27-05-2021,Baghpat,28.94,32.43,0,1.7,26.94
28-05-2021,Baghpat,28.94,31.33,0,2.11,27.03
29-05-2021,Baghpat,28.94,31.46,1.73,3.37,26.14
30-05-2021,Baghpat,28.94,31.67,1.95,2.33,24.45
31-05-2021,Baghpat,28.94,34.57,0,1.12,23.58
01-06-2021,Baghpat,28.94,31.03,17.09,1.54,18.87
02-06-2021,Baghpat,28.94,31.52,0,1.15,21.78
03-06-2021,Baghpat,28.94,31.98,0.1,1.14,24.81
04-06-2021,Baghpat,28.94,33.42,0.68,1.39,22.15
05-06-2021,Baghpat,28.94,33.74,1.37,1.23,24.73
06-06-2021,Baghpat,28.94,33.59,0.03,1.68,25.94
07-06-2021,Baghpat,28.94,34.4,0,1.93,24.8
08-06-2021,Baghpat,28.94,35.89,0.03,4.16,24.23
