date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm,generated_irrigated
2019-08-23,Shamli,Rice,28.98,0.96,1.23,21.04,5.76239756881606,30.212519908657335,0.0
2019-08-24,Shamli,Rice,29.99,0.11,1.1,10.81,5.341670763446117,50.0,50.0
2019-08-25,Shamli,Rice,27.54,10.43,1.16,8.55,5.049342302073042,50.38065769792696,0.0
2019-08-26,Shamli,Rice,29.01,0.18,1.24,22.54,5.788401152831075,39.77225654509588,0.0
2019-08-27,Shamli,Rice,30.67,0.11,0.54,23.72,6.0346410003606605,28.84761554473522,0.0
2019-08-28,Shamli,Rice,31.21,0.02,0.76,22.43,6.0172639751803825,50.0,50.0
2019-08-29,Shamli,Rice,31.29,0.93,0.51,17.04,5.7252095070844495,40.20479049291555,0.0
2019-08-30,Shamli,Rice,29.97,2.37,0.91,20.76,5.7435146492092715,31.831275843706273,0.0
2019-08-31,Shamli,Rice,30.24,28.06,1.07,16.17,5.518721322340242,49.37255452136603,0.0
2019-09-01,Shamli,Rice,29.87,10.35,0.87,12.96,5.285667720825997,49.43688680054003,0.0
2019-09-02,Shamli,Rice,28.75,0.43,1.1,21.84,5.5925304992237725,39.27435630131626,0.0
2019-09-03,Shamli,Rice,29.74,0.31,1.1,18.21,5.508304595035095,29.07605170628117,0.0
2019-09-04,Shamli,Rice,30.17,1.32,0.72,13.51,5.289151007788389,20.10690069849278,0.0
2019-09-05,Shamli,Rice,30.12,2.35,0.86,16.71,5.433451011449444,50.0,50.0
2019-09-06,Shamli,Rice,30.18,6.71,0.71,18.59,5.517052248110277,46.192947751889726,0.0
2019-09-07,Shamli,Rice,29.74,3.67,0.88,16.62,5.3441933274734685,39.51875442441626,0.0
2019-09-08,Shamli,Rice,29.43,0.59,0.83,19.75,5.447278422495429,29.661476001920832,0.0
2019-09-09,Shamli,Rice,29.33,0.0,1.35,18.88,5.3708521565607645,50.0,50.0
2019-09-10,Shamli,Rice,29.34,0.51,1.35,17.33,5.2719935216796605,40.23800647832034,0.0
2019-09-11,Shamli,Rice,30.14,2.78,0.89,16.85,5.314464833664088,32.70354164465625,0.0
2019-09-12,Shamli,Rice,30.99,0.15,0.93,15.06,5.290396050391011,22.563145594265237,0.0
2019-09-13,Shamli,Rice,30.47,0.17,1.59,16.66,5.296007168182919,50.0,50.0
2019-09-14,Shamli,Rice,30.42,1.35,1.42,15.84,5.2245797239885245,41.125420276011475,0.0
2019-09-15,Shamli,Rice,29.61,0.74,1.2,15.91,5.1178051921964745,31.747615083815006,0.0
2019-09-16,Shamli,Rice,29.25,3.09,1.56,17.24,5.12413116370649,24.71348392010852,0.0
2019-09-17,Shamli,Rice,29.57,12.62,1.02,16.98,5.122621031594496,27.210862888514022,0.0
2019-09-18,Shamli,Rice,29.16,0.11,1.15,18.91,5.151998356529107,50.0,50.0
2019-09-19,Shamli,Rice,27.78,0.08,2.04,17.16,4.892922877952006,40.187077122047995,0.0
2019-09-20,Shamli,Rice,28.44,0.01,1.35,20.23,5.090884599109558,30.106192522938436,0.0
2019-09-21,Shamli,Rice,29.22,4.32,0.71,17.54,5.019542056296755,24.40665046664168,0.0
2019-09-22,Shamli,Rice,28.19,8.44,1.2,15.9,4.805080437258521,23.041570029383156,0.0
2019-09-23,Shamli,Rice,28.0,1.53,0.93,19.82,4.952902164962987,50.0,50.0
2019-09-24,Shamli,Rice,28.14,1.11,1.08,18.85,4.897718531902792,41.21228146809721,0.0
2019-09-25,Shamli,Rice,28.1,2.63,1.36,17.8,4.818815958334071,34.02346550976314,0.0
2019-09-26,Shamli,Rice,27.53,4.82,2.05,15.44,4.620615807505224,29.222849702257918,0.0
2019-09-27,Shamli,Rice,26.94,5.61,1.87,13.83,4.458378176552613,25.374471525705303,0.0
2019-09-28,Shamli,Rice,26.49,13.48,2.07,12.27,4.31359362253486,29.540877903170447,0.0
2019-09-29,Shamli,Rice,25.59,3.18,2.28,8.87,4.054256262807832,23.666621640362614,0.0
2019-09-30,Shamli,Rice,25.36,8.31,1.81,10.53,4.073498137981359,22.903123502381256,0.0
2019-10-01,Shamli,Rice,26.18,1.35,1.35,13.56,4.277707389422421,50.0,50.0
2019-10-02,Shamli,Rice,26.35,0.33,0.94,18.43,4.501932360806666,40.828067639193335,0.0
2019-10-03,Shamli,Rice,25.58,3.66,1.25,18.22,4.390757802326614,35.09730983686672,0.0
2019-10-04,Shamli,Rice,24.69,3.25,2.06,16.19,4.186781514439372,29.160528322427346,0.0
2019-10-05,Shamli,Rice,23.62,0.0,2.2,18.72,4.1696829386939696,50.0,50.0
2019-10-06,Shamli,Rice,24.12,0.0,1.7,18.32,4.180094763292184,40.81990523670782,0.0
2019-10-07,Shamli,Rice,24.89,0.01,2.58,14.55,4.062981194596226,31.76692404211159,0.0
2019-10-08,Shamli,Rice,24.43,0.0,1.76,19.42,4.213730746882777,22.553193295228812,0.0
2019-10-09,Shamli,Rice,25.17,0.01,1.1,18.89,4.241009583649444,50.0,50.0
2019-10-10,Shamli,Rice,24.83,0.0,1.33,18.08,4.148812719142512,40.85118728085749,0.0
2019-10-11,Shamli,Rice,24.68,0.0,1.02,17.75,4.0968856950501795,31.754301585807312,0.0
2019-10-12,Shamli,Rice,24.9,0.0,1.32,17.53,4.0854982058552745,22.66880337995204,0.0
2019-10-13,Shamli,Rice,24.75,0.0,1.65,16.95,4.022669647714402,50.0,50.0
2019-10-14,Shamli,Rice,25.03,0.0,1.14,15.6,3.9653873813221274,41.03461261867787,0.0
2019-10-15,Shamli,Rice,25.23,0.0,1.31,15.73,3.967118737980645,32.06749388069722,0.0
2019-10-16,Shamli,Rice,24.83,0.01,1.36,15.76,3.9091475399773916,23.16834634071983,0.0
2019-10-17,Shamli,Rice,25.01,0.0,1.3,15.35,3.8845899168287312,50.0,50.0
2019-10-18,Shamli,Rice,25.09,0.75,1.31,14.99,3.853041899896914,41.896958100103085,0.0
2019-10-19,Shamli,Rice,25.15,0.01,1.46,15.01,3.8370433817815948,33.069914718321485,0.0
2019-10-20,Shamli,Rice,23.63,0.0,1.98,17.18,3.774150622681809,24.295764095639676,0.0
2019-10-21,Shamli,Rice,22.79,0.0,2.49,17.64,3.695911057260854,50.0,50.0
2019-10-22,Shamli,Rice,22.41,0.0,2.38,18.29,3.667379406955603,41.332620593044396,0.0
2019-10-23,Shamli,Rice,23.2,0.0,1.76,16.82,3.656521610699074,32.67609898234532,0.0
2019-10-24,Shamli,Rice,22.89,0.0,1.21,15.39,3.547560103971317,24.128538878374005,0.0
2019-10-25,Shamli,Rice,22.49,0.0,1.35,14.86,3.4699974932961037,50.0,50.0
2019-10-26,Shamli,Rice,22.52,0.0,1.12,13.72,3.4036832637861534,41.59631673621384,0.0
2019-10-27,Shamli,Rice,22.49,0.0,1.74,14.41,3.411011560733647,33.185305175480195,0.0
2019-10-28,Shamli,Rice,23.07,0.0,1.13,14.05,3.4245948155596504,24.760710359920544,0.0
2019-10-29,Shamli,Rice,23.46,0.0,1.04,9.85,3.247986317504932,50.0,50.0
2019-10-30,Shamli,Rice,23.11,0.0,1.23,9.52,3.185932421105045,41.81406757889496,0.0
2019-10-31,Shamli,Rice,22.98,0.0,1.7,12.99,3.3125837061447685,33.501483872750185,0.0
2019-11-01,Shamli,Wheat,23.2,0.0,1.42,11.35,3.2383896644070003,201.19012956463595,0.0
2019-11-02,Shamli,Wheat,23.3,0.0,1.58,9.96,3.164215599924876,198.02591396471107,0.0
2019-11-03,Shamli,Wheat,22.99,0.02,2.26,10.22,3.133824889992043,194.91208907471903,0.0
2019-11-04,Shamli,Wheat,22.25,0.0,2.82,14.26,3.234134225068791,191.67795484965023,0.0
2019-11-05,Shamli,Wheat,21.57,0.0,2.84,15.83,3.226072247688267,188.45188260196196,0.0
2019-11-06,Shamli,Wheat,22.71,0.0,0.92,13.08,3.1850861210415986,185.26679648092036,0.0
2019-11-07,Shamli,Wheat,20.6,0.73,1.77,4.53,2.7469838760010163,183.24981260491933,0.0
2019-11-08,Shamli,Wheat,21.02,0.02,1.37,13.84,3.0504244932540265,180.21938811166532,0.0
2019-11-09,Shamli,Wheat,22.04,0.0,2.09,14.24,3.13072750955264,177.0886606021127,0.0
2019-11-10,Shamli,Wheat,20.39,0.0,2.24,13.36,2.95013922450528,225.0,70.0
2019-11-11,Shamli,Wheat,18.57,0.0,1.72,10.9,2.698871413498789,222.30112858650122,0.0
2019-11-12,Shamli,Wheat,18.45,0.0,1.91,12.36,2.733030217915401,219.56809836858582,0.0
2019-11-13,Shamli,Wheat,19.56,0.0,1.23,10.49,2.7267263377126754,216.84137203087315,0.0
2019-11-14,Shamli,Wheat,20.11,0.0,0.73,8.09,2.6510266285160338,214.1903454023571,0.0
2019-11-15,Shamli,Wheat,19.77,0.0,1.2,10.81,2.7274148579570867,211.46293054440002,0.0
2019-11-16,Shamli,Wheat,20.39,0.0,3.11,13.33,2.8616911673530554,208.60123937704697,0.0
2019-11-17,Shamli,Wheat,20.32,0.0,4.37,14.6,2.8933727335247323,205.70786664352224,0.0
2019-11-18,Shamli,Wheat,18.4,0.0,2.39,14.41,2.728067952155193,202.97979869136705,0.0
2019-11-19,Shamli,Wheat,19.05,0.0,1.28,13.43,2.727184249233179,200.25261444213388,0.0
2019-11-20,Shamli,Wheat,18.94,0.0,0.76,12.29,2.6629776317411378,197.58963681039273,0.0
2019-11-21,Shamli,Wheat,18.67,0.0,1.35,10.17,2.548583115472701,195.04105369492004,0.0
2019-11-22,Shamli,Wheat,18.59,0.0,1.52,9.98,2.5243490835157614,192.51670461140426,0.0
2019-11-23,Shamli,Wheat,20.61,0.0,3.02,9.74,2.643030905998425,189.87367370540585,0.0
2019-11-24,Shamli,Wheat,20.46,0.0,2.57,11.29,2.686261493971184,187.18741221143466,0.0
2019-11-25,Shamli,Wheat,20.96,0.0,1.43,12.24,2.7498686082377257,184.43754360319693,0.0
2019-11-26,Shamli,Wheat,18.03,0.62,2.5,8.05,2.368460978948567,182.68908262424836,0.0
2019-11-27,Shamli,Wheat,19.85,3.53,1.93,5.62,2.4050686848187066,183.81401393942966,0.0
2019-11-28,Shamli,Wheat,18.81,13.69,3.25,4.28,2.328560904305064,195.17545303512458,0.0
2019-11-29,Shamli,Wheat,18.33,1.42,1.14,10.96,2.477537458753814,194.11791557637076,0.0
2019-11-30,Shamli,Wheat,16.64,0.0,1.55,11.81,2.385100991324717,191.73281458504604,0.0
2019-12-01,Shamli,Wheat,15.14,0.0,1.71,12.16,2.2862706061251217,189.44654397892091,0.0
2019-12-02,Shamli,Wheat,14.52,0.0,1.91,13.25,2.2733708806756874,187.17317309824523,0.0
2019-12-03,Shamli,Wheat,14.67,0.0,1.87,13.37,2.281572249537215,184.891600848708,0.0
2019-12-04,Shamli,Wheat,14.7,0.0,1.28,11.58,2.2167313177194794,182.67486953098853,0.0
2019-12-05,Shamli,Wheat,16.41,0.0,0.82,10.75,2.2970963519318475,180.37777317905667,0.0
2019-12-06,Shamli,Wheat,16.61,0.0,0.93,12.73,2.3769885480645945,178.0007846309921,0.0
2019-12-07,Shamli,Wheat,16.64,0.0,1.09,12.58,2.368410431266052,225.0,70.0
2019-12-08,Shamli,Wheat,16.25,0.0,1.15,12.22,2.3239415477922734,222.6760584522077,0.0
2019-12-09,Shamli,Wheat,14.76,0.0,1.08,11.73,2.201208002881043,220.47485044932668,0.0
2019-12-10,Shamli,Wheat,14.86,0.0,1.24,11.5,2.1961276205452585,218.2787228287814,0.0
2019-12-11,Shamli,Wheat,15.87,0.0,0.93,9.32,2.181268571055086,216.09745425772633,0.0
2019-12-12,Shamli,Wheat,15.25,8.64,1.73,2.81,2.015686846047815,222.72176741167848,0.0
2019-12-13,Shamli,Wheat,13.92,23.13,2.46,2.88,1.9315531185074455,225.0,0.0
2019-12-14,Shamli,Wheat,13.61,0.73,1.03,9.09,2.018912007467403,223.71108799253258,0.0
2019-12-15,Shamli,Wheat,13.63,0.0,1.41,11.7,2.1066160897380146,221.60447190279456,0.0
2019-12-16,Shamli,Wheat,12.01,0.0,1.94,3.84,1.808985000148884,219.79548690264568,0.0
2019-12-17,Shamli,Wheat,10.78,0.0,1.96,6.18,1.73866742394118,218.0568194787045,0.0
2019-12-18,Shamli,Wheat,10.0,0.0,1.87,5.35,1.684874765418469,216.37194471328604,0.0
2019-12-19,Shamli,Wheat,10.2,0.0,1.38,6.63,1.7166625651909508,214.6552821480951,0.0
2019-12-20,Shamli,Wheat,12.22,0.0,1.49,8.99,1.920091431748911,212.73519071634618,0.0
2019-12-21,Shamli,Wheat,14.04,0.0,1.92,6.44,1.9451012102821073,210.79008950606408,0.0
2019-12-22,Shamli,Wheat,12.0,0.0,2.02,7.16,1.8455751809529464,208.94451432511113,0.0
2019-12-23,Shamli,Wheat,11.18,0.0,1.68,6.11,1.7605970361909296,207.1839172889202,0.0
2019-12-24,Shamli,Wheat,10.42,0.0,1.21,10.01,1.8389571815388173,205.34496010738138,0.0
2019-12-25,Shamli,Wheat,9.68,0.0,1.87,4.72,1.669084436153524,203.67587567122786,0.0
2019-12-26,Shamli,Wheat,8.92,0.0,2.42,5.46,1.6247807237448304,202.05109494748302,0.0
2019-12-27,Shamli,Wheat,7.19,0.0,1.28,6.67,1.5399623779866543,200.51113256949637,0.0
2019-12-28,Shamli,Wheat,7.1,0.0,1.23,5.77,1.5185161424961302,198.99261642700023,0.0
2019-12-29,Shamli,Wheat,8.47,0.0,1.02,9.77,1.7146848894118578,197.27793153758836,0.0
2019-12-30,Shamli,Wheat,9.44,0.0,1.4,5.89,1.6674100097554003,195.61052152783296,0.0
2019-12-31,Shamli,Wheat,8.55,0.0,1.42,10.15,1.7367315238217786,193.87379000401117,0.0
2020-01-01,Shamli,Wheat,11.34,0.0,1.5,10.9,1.9479395557202437,191.92585044829093,0.0
2020-01-02,Shamli,Wheat,13.34,0.23,1.36,10.21,2.0628846881224097,190.0929657601685,0.0
2020-01-03,Shamli,Wheat,14.98,0.02,1.15,12.06,2.241253530581134,187.8717122295874,0.0
2020-01-04,Shamli,Wheat,13.39,1.03,1.44,10.17,2.0746529132971405,186.82705931629025,0.0
2020-01-05,Shamli,Wheat,12.24,0.0,2.18,11.22,2.0373224290925207,184.78973688719773,0.0
2020-01-06,Shamli,Wheat,12.48,1.04,1.82,2.79,1.8894009136569025,183.9403359735408,0.0
2020-01-07,Shamli,Wheat,12.8,6.15,1.39,3.44,1.9160424851966413,188.17429348834418,0.0
2020-01-08,Shamli,Wheat,11.05,11.78,1.74,2.33,1.813101858534849,198.14119162980933,0.0
2020-01-09,Shamli,Wheat,9.09,0.04,2.63,8.84,1.7755208756977807,196.40567075411153,0.0
2020-01-10,Shamli,Wheat,8.47,0.0,2.09,13.33,1.8671625879182976,194.53850816619322,0.0
2020-01-11,Shamli,Wheat,9.97,0.0,1.4,13.18,1.9761046885095472,192.5624034776837,0.0
2020-01-12,Shamli,Wheat,12.87,0.0,0.93,11.82,2.146262370070024,190.41614110761367,0.0
2020-01-13,Shamli,Wheat,13.11,4.12,2.04,6.49,1.988162412747562,192.54797869486612,0.0
2020-01-14,Shamli,Wheat,13.21,0.03,1.54,8.41,2.0708342045267907,190.50714449033933,0.0
2020-01-15,Shamli,Wheat,12.43,0.1,1.31,7.78,2.0055667301433453,188.60157776019597,0.0
2020-01-16,Shamli,Wheat,12.85,6.05,1.25,5.37,1.9954208252625034,192.65615693493348,0.0
2020-01-17,Shamli,Wheat,12.53,3.61,1.73,5.67,1.9846747353947465,194.28148219953874,0.0
2020-01-18,Shamli,Wheat,12.67,0.33,1.4,8.56,2.075355262650271,192.53612693688848,0.0
2020-01-19,Shamli,Wheat,11.02,0.0,1.88,9.02,1.9868980293976903,190.5492289074908,0.0
2020-01-20,Shamli,Wheat,10.54,0.0,1.3,8.79,1.9557004199732908,188.59352848751752,0.0
2020-01-21,Shamli,Wheat,11.74,0.0,1.42,7.36,2.0003758772251503,186.59315261029238,0.0
2020-01-22,Shamli,Wheat,12.61,0.0,2.2,11.73,2.2172523896574896,184.3759002206349,0.0
2020-01-23,Shamli,Wheat,11.1,0.0,3.95,16.31,2.255158989259588,182.1207412313753,0.0
2020-01-24,Shamli,Wheat,11.06,0.0,3.26,16.13,2.2574064780289453,179.86333475334635,0.0
2020-01-25,Shamli,Wheat,10.91,0.0,0.99,10.29,2.079531490905963,225.0,70.0
2020-01-26,Shamli,Wheat,13.46,0.0,2.07,11.66,2.3227358837279386,222.67726411627206,0.0
2020-01-27,Shamli,Wheat,14.72,1.64,1.3,4.48,2.2545023765773617,222.06276173969468,0.0
2020-01-28,Shamli,Wheat,12.85,11.59,2.89,5.24,2.1384014860042555,225.0,0.0
2020-01-29,Shamli,Wheat,13.1,2.39,1.14,12.34,2.355295148500265,225.0,0.0
2020-01-30,Shamli,Wheat,11.57,0.0,2.69,15.64,2.352513215270397,222.6474867847296,0.0
2020-01-31,Shamli,Wheat,11.01,0.0,1.91,10.13,2.150422706383425,220.49706407834617,0.0
2020-02-01,Shamli,Wheat,11.53,0.0,1.42,11.42,2.2432969202232886,218.25376715812288,0.0
2020-02-02,Shamli,Wheat,10.9,0.0,2.3,12.99,2.256154628370104,215.9976125297528,0.0
2020-02-03,Shamli,Wheat,11.12,0.0,1.51,14.61,2.335753162948754,213.66185936680404,0.0
2020-02-04,Shamli,Wheat,11.98,0.0,1.29,12.61,2.35539657341946,211.30646279338458,0.0
2020-02-05,Shamli,Wheat,12.1,0.0,2.04,15.67,2.4750346522991715,208.8314281410854,0.0
2020-02-06,Shamli,Wheat,11.36,0.0,1.61,15.51,2.422477456979635,206.40895068410578,0.0
2020-02-07,Shamli,Wheat,11.53,0.0,1.49,14.5,2.419388000378535,203.98956268372723,0.0
2020-02-08,Shamli,Wheat,11.6,0.0,1.96,15.34,2.46501577087914,201.52454691284808,0.0
2020-02-09,Shamli,Wheat,12.18,0.0,1.54,15.8,2.542439733846846,198.98210717900125,0.0
2020-02-10,Shamli,Wheat,12.81,0.0,1.66,15.94,2.6152340053458434,196.3668731736554,0.0
2020-02-11,Shamli,Wheat,13.51,0.0,1.3,14.69,2.6494441330616474,193.71742904059374,0.0
2020-02-12,Shamli,Wheat,15.51,0.0,3.09,16.05,2.882701693872509,190.83472734672122,0.0
2020-02-13,Shamli,Wheat,18.86,0.0,4.08,16.99,3.226718201307317,187.60800914541392,0.0
2020-02-14,Shamli,Wheat,17.65,0.0,4.64,18.62,3.19727091754554,184.41073822786836,0.0
2020-02-15,Shamli,Wheat,15.69,0.0,3.3,19.46,3.06612111987728,181.3446171079911,0.0
2020-02-16,Shamli,Wheat,15.78,0.0,1.73,18.5,3.0592115483672773,178.28540555962383,0.0
2020-02-17,Shamli,Wheat,16.14,0.0,2.58,18.84,3.121455038072184,225.0,70.0
2020-02-18,Shamli,Wheat,15.78,0.0,2.38,18.77,3.1036197094317735,221.89638029056823,0.0
2020-02-19,Shamli,Wheat,17.26,0.0,2.55,14.54,3.1042707827503286,218.7921095078179,0.0
2020-02-20,Shamli,Wheat,19.03,0.41,3.3,15.37,3.312920832148757,215.88918867566915,0.0
2020-02-21,Shamli,Wheat,14.57,20.91,3.46,5.94,2.670429536975165,225.0,0.0
2020-02-22,Shamli,Wheat,17.22,0.03,1.11,14.11,3.1400696996171877,221.88993030038282,0.0
2020-02-23,Shamli,Wheat,18.47,3.34,0.95,13.69,3.2549879198421166,221.9749423805407,0.0
2020-02-24,Shamli,Wheat,18.26,0.18,1.59,17.64,3.406674122904769,218.74826825763594,0.0
2020-02-25,Shamli,Wheat,17.9,1.69,1.25,16.09,3.333960725523452,217.1043075321125,0.0
2020-02-26,Shamli,Wheat,18.2,0.08,1.43,14.58,3.3233660853446017,213.86094144676792,0.0
2020-02-27,Shamli,Wheat,16.94,0.0,1.51,11.25,3.0984663254874283,210.7624751212805,0.0
2020-02-28,Shamli,Wheat,18.6,0.0,2.67,13.09,3.3405407606576083,207.42193436062288,0.0
2020-02-29,Shamli,Wheat,20.2,4.32,2.4,7.54,3.317165754929829,208.42476860569306,0.0
2020-03-01,Shamli,Wheat,19.68,1.16,1.5,18.41,3.6933317458496515,205.8914368598434,0.0
2020-03-02,Shamli,Wheat,19.72,0.0,1.44,18.93,3.7380553918584654,202.15338146798493,0.0
2020-03-03,Shamli,Wheat,19.81,0.0,1.59,19.73,3.7986775327891698,198.35470393519577,0.0
2020-03-04,Shamli,Wheat,21.08,3.05,0.98,18.13,3.8838146319484825,197.5208893032473,0.0
2020-03-05,Shamli,Wheat,19.76,10.72,2.0,15.23,3.6567022441727723,204.5841870590745,0.0
2020-03-06,Shamli,Wheat,17.03,30.24,3.53,11.22,3.255316906195388,225.0,0.0
2020-03-07,Shamli,Wheat,16.15,2.7,1.75,7.66,3.1076354819267413,224.59236451807325,0.0
2020-03-08,Shamli,Wheat,17.38,0.0,1.48,20.46,3.676094136006147,220.9162703820671,0.0
2020-03-09,Shamli,Wheat,16.98,0.0,3.09,21.39,3.6863685159335406,217.22990186613356,0.0
2020-03-10,Shamli,Wheat,17.98,0.0,1.09,21.7,3.8231679737085655,213.406733892425,0.0
2020-03-11,Shamli,Wheat,17.13,4.06,2.84,10.81,3.3416954617408914,214.1250384306841,0.0
2020-03-12,Shamli,Wheat,19.61,6.71,2.68,16.65,3.840536596471931,216.99450183421217,0.0
2020-03-13,Shamli,Wheat,19.22,9.56,1.72,14.6,3.7379228281657864,222.8165790060464,0.0
2020-03-14,Shamli,Wheat,16.95,8.28,1.23,12.78,3.4569666924677906,225.0,0.0
2020-03-15,Shamli,Wheat,17.53,0.36,1.07,20.28,3.818681187376636,221.5413188126234,0.0
2020-03-16,Shamli,Wheat,18.06,0.0,1.73,20.92,3.918721714693521,217.62259709792986,0.0
2020-03-17,Shamli,Wheat,19.13,0.0,2.36,22.67,4.121367195123868,213.501229902806,0.0
2020-03-18,Shamli,Wheat,20.12,0.03,2.43,21.93,4.223146175872333,209.30808372693366,0.0
2020-03-19,Shamli,Wheat,21.02,0.15,1.49,21.59,4.330074668806576,205.12800905812708,0.0
2020-03-20,Shamli,Wheat,22.8,0.0,0.91,19.58,4.464758879331106,200.66325017879598,0.0
2020-03-21,Shamli,Wheat,23.12,1.57,1.04,16.7,4.3952600710941265,197.83799010770184,0.0
2020-03-22,Shamli,Wheat,22.5,0.11,1.76,22.68,4.602433803106443,193.34555630459542,0.0
2020-03-23,Shamli,Wheat,22.67,0.0,1.27,21.99,4.613690071024763,188.73186623357066,0.0
2020-03-24,Shamli,Wheat,23.76,1.32,1.28,16.62,4.522797370480891,185.52906886308975,0.0
2020-03-25,Shamli,Wheat,23.86,0.0,2.51,21.46,4.7681323193036915,180.76093654378604,0.0
2020-03-26,Shamli,Wheat,21.78,0.01,3.15,15.31,4.289338040957592,176.48159850282843,0.0
2020-03-27,Shamli,Wheat,20.35,9.65,2.14,8.64,3.9328327741468465,182.1987657286816,0.0
2020-03-28,Shamli,Wheat,21.57,0.13,2.46,24.52,4.687262459493262,177.64150326918832,0.0
2020-03-29,Shamli,Wheat,21.87,0.0,3.78,25.18,4.768518931612357,225.0,70.0
2020-03-30,Shamli,Wheat,20.75,0.0,2.91,23.45,4.584412887020358,220.41558711297964,0.0
2020-03-31,Shamli,Wheat,22.05,0.5,2.82,17.59,4.51185812964738,216.40372898333226,0.0
2020-04-01,Shamli,Wheat,25.1,0.02,2.12,24.2,5.174623449490518,211.24910553384174,0.0
2020-04-02,Shamli,Wheat,23.14,0.01,3.45,25.79,5.022992535550838,206.2361129982909,0.0
2020-04-03,Shamli,Wheat,21.65,0.0,2.95,26.5,4.886267090973696,201.34984590731722,0.0
2020-04-04,Shamli,Wheat,22.83,0.0,2.7,24.85,4.982920395340428,196.3669255119768,0.0
2020-04-05,Shamli,Wheat,24.45,0.0,1.98,22.03,5.0774718505125644,191.28945366146425,0.0
2020-04-06,Shamli,Wheat,25.52,0.0,2.92,25.79,5.392155490772083,185.89729817069218,0.0
2020-04-07,Shamli,Wheat,25.22,0.0,3.37,21.37,5.177239772122584,180.7200583985696,0.0
2020-04-08,Shamli,Wheat,24.57,0.0,2.64,25.26,5.2872880060839105,175.43277039248568,0.0
2020-04-09,Shamli,Wheat,24.85,0.0,1.92,22.75,5.229847850591008,225.0,70.0
2020-04-10,Shamli,Wheat,26.16,0.0,2.27,22.15,5.3809244097615405,219.61907559023845,0.0
2020-04-11,Shamli,Wheat,28.24,0.0,2.79,24.89,5.784586316297698,213.83448927394076,0.0
2020-04-12,Shamli,Wheat,27.92,0.0,3.41,23.71,5.707037225538576,208.12745204840218,0.0
2020-04-13,Shamli,Wheat,29.57,0.0,2.65,23.06,5.899526264101407,202.22792578430077,0.0
2020-04-14,Shamli,Wheat,29.38,0.0,1.19,22.8,5.881146181998062,196.34677960230272,0.0
2020-04-15,Shamli,Wheat,30.42,0.0,1.69,20.26,5.899642161885864,190.44713744041687,0.0
2020-04-16,Shamli,Wheat,30.05,0.24,2.82,23.42,6.0312698552306285,184.65586758518626,0.0
2020-04-17,Shamli,Wheat,27.61,1.25,2.35,21.43,5.645425894979676,180.2604416902066,0.0
2020-04-18,Shamli,Wheat,28.83,2.12,2.22,22.0,5.841729297053841,176.53871239315276,0.0
2020-04-19,Shamli,Wheat,28.38,0.86,2.33,24.23,5.909018612852372,225.0,70.0
2020-04-20,Shamli,Wheat,24.88,0.06,2.05,15.04,5.05337714780716,220.00662285219283,0.0
2020-04-21,Shamli,Wheat,26.95,1.24,2.1,26.21,5.847590854512454,215.3990319976804,0.0
2020-04-22,Shamli,Wheat,27.77,0.01,1.92,27.17,6.014333717018852,209.39469828066154,0.0
2020-04-23,Shamli,Wheat,29.36,0.26,2.06,18.55,5.812789078983271,203.84190920167828,0.0
2020-04-24,Shamli,Wheat,29.64,0.0,1.47,25.69,6.220036645386015,197.62187255629226,0.0
2020-04-25,Shamli,Wheat,30.46,3.24,0.84,22.65,6.190073435610713,194.67179912068156,0.0
2020-04-26,Shamli,Wheat,29.17,4.51,2.97,11.02,5.461200320401673,193.72059880027987,0.0
2020-04-27,Shamli,Wheat,25.46,11.06,3.55,15.8,5.253246121889746,199.52735267839012,0.0
2020-04-28,Shamli,Wheat,27.55,0.04,1.33,24.2,5.93060835487044,193.63674432351968,0.0
2020-04-29,Shamli,Wheat,29.74,0.0,1.21,23.0,6.1707621443741685,187.4659821791455,0.0
2020-04-30,Shamli,Wheat,30.74,0.68,1.34,23.64,6.346518946367262,181.79946323277824,0.0
2020-05-01,Shamli,None,32.11,0.0,1.72,24.99,6.609228483525336,181.79946323277824,0.0
2020-05-02,Shamli,None,32.14,0.95,2.32,22.72,6.50780637916633,181.79946323277824,0.0
2020-05-03,Shamli,None,30.25,9.71,2.53,22.35,6.254988363010983,181.79946323277824,0.0
2020-05-04,Shamli,None,29.36,2.87,1.22,24.54,6.259289396394304,181.79946323277824,0.0
2020-05-05,Shamli,None,30.08,0.19,1.56,24.58,6.36847877158963,181.79946323277824,0.0
2020-05-06,Shamli,None,30.42,0.57,1.59,18.58,6.116389915779499,181.79946323277824,0.0
2020-05-07,Shamli,None,28.9,1.91,1.88,26.82,6.341356728640371,181.79946323277824,0.0
2020-05-08,Shamli,None,31.43,0.0,1.81,26.7,6.689898160420354,181.79946323277824,0.0
2020-05-09,Shamli,None,32.91,0.0,1.55,24.78,6.801456389988569,181.79946323277824,0.0
2020-05-10,Shamli,None,30.86,2.18,1.85,8.15,5.848607494749514,181.79946323277824,0.0
2020-05-11,Shamli,None,29.24,8.61,1.54,22.5,6.21601816635703,181.79946323277824,0.0
2020-05-12,Shamli,None,30.79,0.45,1.46,23.59,6.486384050186234,181.79946323277824,0.0
2020-05-13,Shamli,None,30.58,0.02,1.87,10.96,5.846821327158798,181.79946323277824,0.0
