date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,sm_rootzone_m3m3
2018-06-18,Ghaziabad,28.66,35.7,0.0,3.02,20.75,0.15880458
2018-06-19,Ghaziabad,28.66,35.72,0.0,2.79,25.28,0.16018613
2018-06-20,Ghaziabad,28.66,37.48,0.0,1.81,23.42,0.15306473
2018-06-21,Ghaziabad,28.66,38.42,0.0,1.85,22.92,0.14951324
2018-06-22,Ghaziabad,28.66,39.3,0.01,1.42,25.31,0.14608955
2018-06-23,Ghaziabad,28.66,39.85,0.0,2.32,21.08,0.14346695
2018-06-24,Ghaziabad,28.66,38.92,0.0,2.93,21.93,0.14148967
2018-06-25,Ghaziabad,28.66,38.84,0.01,2.74,23.12,0.14009349
2018-06-26,Ghaziabad,28.66,33.08,3.65,2.76,7.77,0.14867592
2018-06-27,Ghaziabad,28.66,33.59,8.55,1.91,18.54,0.2677498
2018-06-28,Ghaziabad,28.66,31.18,8.92,3.6,20.25,0.38620377
2018-06-29,Ghaziabad,28.66,33.15,1.73,3.98,18.54,0.3446299
2018-06-30,Ghaziabad,28.66,33.07,1.03,1.06,21.78,0.31911722
2018-07-01,Ghaziabad,28.66,34.34,0.82,3.17,19.63,0.3278707
2018-07-02,Ghaziabad,28.66,33.32,22.47,3.27,17.32,0.35229874
2018-07-03,Ghaziabad,28.66,32.95,1.95,1.65,19.58,0.3143336
2018-07-04,Ghaziabad,28.66,33.33,0.55,2.64,21.58,0.30653
2018-07-05,Ghaziabad,28.66,34.01,4.62,1.61,20.12,0.28961945
2018-07-06,Ghaziabad,28.66,34.28,0.0,2.33,23.0,0.26305136
2018-07-07,Ghaziabad,28.66,34.8,0.0,1.98,22.17,0.23865254
2018-07-08,Ghaziabad,28.66,35.74,0.0,1.7,23.43,0.21622276
2018-07-09,Ghaziabad,28.66,36.15,0.02,1.76,20.39,0.20004654
2018-07-10,Ghaziabad,28.66,35.57,0.76,1.89,20.58,0.19714864
2018-07-11,Ghaziabad,28.66,34.25,5.77,2.3,13.16,0.22523753
2018-07-12,Ghaziabad,28.66,32.79,5.25,2.02,16.59,0.28907076
2018-07-13,Ghaziabad,28.66,31.31,6.51,1.15,12.55,0.3468291
2018-07-14,Ghaziabad,28.66,29.53,35.86,1.0,12.33,0.37602678
2018-07-15,Ghaziabad,28.66,30.72,1.31,1.86,17.05,0.38829994
2018-07-16,Ghaziabad,28.66,31.4,11.99,1.82,14.3,0.37607065
2018-07-17,Ghaziabad,28.66,32.81,0.24,1.83,19.64,0.3401966
2018-07-18,Ghaziabad,28.66,33.44,0.17,1.84,21.92,0.33097458
2018-07-19,Ghaziabad,28.66,32.74,4.26,1.29,21.47,0.31811014
2018-07-20,Ghaziabad,28.66,31.07,13.01,1.08,10.15,0.35054207
2018-07-21,Ghaziabad,28.66,30.25,24.76,1.22,13.1,0.39135742
2018-07-22,Ghaziabad,28.66,28.86,22.5,1.83,12.86,0.4055983
2018-07-23,Ghaziabad,28.66,30.26,5.2,1.61,18.06,0.39982668
2018-07-24,Ghaziabad,28.66,30.91,17.27,1.31,18.75,0.39520136
2018-07-25,Ghaziabad,28.66,30.22,25.6,1.11,7.06,0.41668448
2018-07-26,Ghaziabad,28.66,27.81,63.41,1.48,4.8,0.42941666
2018-07-27,Ghaziabad,28.66,28.14,45.74,1.66,5.29,0.42144647
2018-07-28,Ghaziabad,28.66,28.37,36.11,2.11,12.91,0.39726958
2018-07-29,Ghaziabad,28.66,28.94,9.5,2.23,18.53,0.37624678
2018-07-30,Ghaziabad,28.66,28.8,7.48,2.38,15.07,0.36677107
2018-07-31,Ghaziabad,28.66,29.01,2.42,2.03,13.14,0.35517058
2018-08-01,Ghaziabad,28.66,28.89,3.99,2.32,21.84,0.3390821
2018-08-02,Ghaziabad,28.66,28.78,2.3,2.73,19.27,0.3179493
2018-08-03,Ghaziabad,28.66,28.56,7.24,2.58,16.81,0.29695573
2018-08-04,Ghaziabad,28.66,27.65,2.88,1.97,15.66,0.28024992
2018-08-05,Ghaziabad,28.66,27.05,5.4,1.87,7.67,0.32818732
2018-08-06,Ghaziabad,28.66,27.41,1.21,0.91,9.01,0.37823424
2018-08-07,Ghaziabad,28.66,27.82,3.46,1.32,14.13,0.3799928
2018-08-08,Ghaziabad,28.66,27.95,4.07,1.65,18.53,0.40419325
2018-08-09,Ghaziabad,28.66,29.61,0.37,1.38,22.45,0.37346712
2018-08-10,Ghaziabad,28.66,30.45,0.47,0.73,19.8,0.35874557
2018-08-11,Ghaziabad,28.66,29.32,18.82,1.74,18.04,0.38713646
2018-08-12,Ghaziabad,28.66,29.18,4.47,1.95,11.54,0.37007204
2018-08-13,Ghaziabad,28.66,28.68,10.95,1.28,17.34,0.37594858
2018-08-14,Ghaziabad,28.66,29.49,3.28,0.86,17.48,0.36507478
2018-08-15,Ghaziabad,28.66,29.96,6.11,0.68,13.88,0.36844316
2018-08-16,Ghaziabad,28.66,29.45,1.83,0.71,18.78,0.4069767
2018-08-17,Ghaziabad,28.66,29.01,0.06,1.65,21.57,0.38794136
2018-08-18,Ghaziabad,28.66,29.83,0.23,0.95,18.76,0.408638
2018-08-19,Ghaziabad,28.66,29.76,7.35,0.95,10.64,0.41295052
2018-08-20,Ghaziabad,28.66,29.34,7.21,0.72,14.83,0.4106973
2018-08-21,Ghaziabad,28.66,28.92,2.16,1.53,20.56,0.38995042
2018-08-22,Ghaziabad,28.66,28.75,1.14,1.07,14.92,0.3943615
2018-08-23,Ghaziabad,28.66,28.65,11.57,1.53,13.6,0.42441177
2018-08-24,Ghaziabad,28.66,28.62,28.03,1.94,11.05,0.41990533
2018-08-25,Ghaziabad,28.66,28.76,14.13,2.21,14.57,0.39442316
2018-08-26,Ghaziabad,28.66,28.48,5.73,1.59,19.01,0.37920442
2018-08-27,Ghaziabad,28.66,28.48,14.79,1.0,11.49,0.3796463
2018-08-28,Ghaziabad,28.66,28.42,19.5,0.87,13.7,0.39252153
2018-08-29,Ghaziabad,28.66,28.5,8.35,1.56,12.41,0.4103063
2018-08-30,Ghaziabad,28.66,28.87,7.44,1.25,16.23,0.40311813
2018-08-31,Ghaziabad,28.66,27.99,4.32,1.73,15.74,0.38184166
2018-09-01,Ghaziabad,28.66,26.07,12.64,1.77,9.78,0.3846372
2018-09-02,Ghaziabad,28.66,26.76,3.82,1.5,9.45,0.42029825
2018-09-03,Ghaziabad,28.66,27.17,33.68,0.7,7.45,0.42941856
2018-09-04,Ghaziabad,28.66,27.48,5.64,1.13,10.95,0.42013168
2018-09-05,Ghaziabad,28.66,27.59,9.11,1.39,10.01,0.4093291
2018-09-06,Ghaziabad,28.66,28.45,6.77,1.1,17.91,0.4012896
2018-09-07,Ghaziabad,28.66,27.69,8.92,1.38,14.25,0.40010008
2018-09-08,Ghaziabad,28.66,27.03,9.17,2.59,12.34,0.40959358
2018-09-09,Ghaziabad,28.66,26.85,0.43,2.7,17.95,0.3915876
2018-09-10,Ghaziabad,28.66,27.44,0.0,1.56,16.34,0.38274828
2018-09-11,Ghaziabad,28.66,27.58,2.76,1.71,17.23,0.37947273
2018-09-12,Ghaziabad,28.66,27.4,6.14,2.62,19.9,0.36899185
2018-09-13,Ghaziabad,28.66,26.7,1.75,2.28,21.32,0.3510456
2018-09-14,Ghaziabad,28.66,26.45,0.01,1.84,21.3,0.3362573
2018-09-15,Ghaziabad,28.66,26.69,0.0,1.7,21.18,0.3226757
2018-09-16,Ghaziabad,28.66,26.35,0.0,1.99,21.7,0.30989456
2018-09-17,Ghaziabad,28.66,27.26,0.0,1.59,20.02,0.29761186
2018-09-18,Ghaziabad,28.66,26.8,0.0,1.75,21.41,0.2854061
2018-09-19,Ghaziabad,28.66,26.79,0.0,1.56,21.49,0.27383295
2018-09-20,Ghaziabad,28.66,26.69,0.02,1.05,21.07,0.2638073
2018-09-21,Ghaziabad,28.66,26.75,2.32,2.14,16.86,0.2767067
2018-09-22,Ghaziabad,28.66,25.09,15.93,3.42,6.5,0.4050013
2018-09-23,Ghaziabad,28.66,25.89,12.08,4.86,9.22,0.42150626
2018-09-24,Ghaziabad,28.66,25.58,36.59,3.42,5.67,0.41596603
2018-09-25,Ghaziabad,28.66,25.3,2.65,2.83,11.31,0.39545313
2018-09-26,Ghaziabad,28.66,25.17,0.0,1.93,20.91,0.37868628
2018-09-27,Ghaziabad,28.66,25.73,0.0,1.21,20.32,0.36514792
2018-09-28,Ghaziabad,28.66,26.53,0.0,1.06,20.96,0.3524952
2018-09-29,Ghaziabad,28.66,26.41,0.0,1.16,21.4,0.3414065
2018-09-30,Ghaziabad,28.66,24.99,0.0,1.84,20.48,0.328722
2018-10-01,Ghaziabad,28.66,25.47,0.0,1.5,20.48,0.31602415
2018-10-02,Ghaziabad,28.66,25.98,0.0,1.24,20.69,0.30667496
2018-10-03,Ghaziabad,28.66,26.91,0.08,0.73,20.11,0.2978058
2018-10-04,Ghaziabad,28.66,25.59,0.02,1.14,18.71,0.29368338
2018-10-05,Ghaziabad,28.66,25.27,0.52,0.99,19.5,0.2860241
2018-10-06,Ghaziabad,28.66,24.96,0.14,1.24,19.24,0.27651277
2018-10-07,Ghaziabad,28.66,25.06,0.2,1.06,18.98,0.26715088
2018-10-08,Ghaziabad,28.66,25.15,0.0,0.76,19.23,0.25854492
2018-10-09,Ghaziabad,28.66,25.22,0.0,1.38,18.86,0.24999173
2018-10-10,Ghaziabad,28.66,24.68,0.0,2.12,17.9,0.24278958
2018-10-11,Ghaziabad,28.66,24.55,1.67,1.88,14.37,0.24851036
2018-10-12,Ghaziabad,28.66,24.05,0.17,0.91,16.93,0.24554317
2018-10-13,Ghaziabad,28.66,21.83,0.0,1.51,17.85,0.23633511
2018-10-14,Ghaziabad,28.66,22.01,0.0,1.81,18.49,0.2270813
2018-10-15,Ghaziabad,28.66,22.86,0.0,1.11,18.22,0.21914227
2018-10-16,Ghaziabad,28.66,23.57,0.0,1.1,14.85,0.21365547
2018-10-17,Ghaziabad,28.66,25.26,0.0,1.17,18.33,0.20915668
2018-10-18,Ghaziabad,28.66,24.37,0.0,1.58,16.24,0.21025467
2018-10-19,Ghaziabad,28.66,23.06,0.0,1.03,17.33,0.20695369
2018-10-20,Ghaziabad,28.66,22.7,0.0,1.33,16.66,0.20012729
2018-10-21,Ghaziabad,28.66,22.22,0.12,1.33,14.88,0.19401105
2018-10-22,Ghaziabad,28.66,21.63,0.0,1.7,17.26,0.18820508
2018-10-23,Ghaziabad,28.66,21.81,0.0,1.5,17.6,0.18308704
2018-10-24,Ghaziabad,28.66,22.1,0.0,1.03,16.76,0.17900848
2018-10-25,Ghaziabad,28.66,22.11,0.0,1.08,16.36,0.17709477
2018-10-26,Ghaziabad,28.66,22.26,0.0,1.2,13.89,0.17500623
2018-10-27,Ghaziabad,28.66,22.27,0.0,1.19,14.68,0.17199071
2018-10-28,Ghaziabad,28.66,22.1,0.0,1.44,15.69,0.16921298
2018-10-29,Ghaziabad,28.66,22.79,0.0,1.07,16.15,0.16686821
2018-10-30,Ghaziabad,28.66,22.67,0.0,0.86,14.93,0.16477711
2018-10-31,Ghaziabad,28.66,22.59,0.0,1.14,13.36,0.16288821
2018-11-01,Ghaziabad,28.66,23.04,0.0,0.76,12.33,0.16116714
2018-11-02,Ghaziabad,28.66,22.14,0.0,1.25,12.94,0.1594569
2018-11-03,Ghaziabad,28.66,21.93,0.04,2.2,12.48,0.16299121
2018-11-04,Ghaziabad,28.66,21.49,0.16,1.61,14.08,0.16281128
2018-11-05,Ghaziabad,28.66,17.93,0.0,1.92,12.67,0.16066933
2018-11-06,Ghaziabad,28.66,17.41,0.0,2.54,14.7,0.15877087
2018-11-07,Ghaziabad,28.66,17.77,0.0,1.58,15.7,0.15693219
2018-11-08,Ghaziabad,28.66,20.07,0.0,0.8,13.33,0.15579669
2018-11-09,Ghaziabad,28.66,20.14,0.0,0.81,12.24,0.1548055
2018-11-10,Ghaziabad,28.66,19.92,0.0,0.81,11.28,0.15389061
2018-11-11,Ghaziabad,28.66,20.09,0.0,1.03,12.19,0.1530304
2018-11-12,Ghaziabad,28.66,21.76,0.0,0.82,14.04,0.15232468
2018-11-13,Ghaziabad,28.66,21.11,0.0,0.93,10.75,0.1652406
2018-11-14,Ghaziabad,28.66,21.06,2.18,0.9,10.46,0.19099045
2018-11-15,Ghaziabad,28.66,20.15,0.14,1.55,12.44,0.18934505
2018-11-16,Ghaziabad,28.66,17.97,0.0,3.02,14.02,0.1835041
2018-11-17,Ghaziabad,28.66,18.37,0.0,2.27,13.08,0.17827034
2018-11-18,Ghaziabad,28.66,20.17,0.0,0.97,12.94,0.17405446
2018-11-19,Ghaziabad,28.66,19.37,0.0,1.56,9.87,0.17014568
2018-11-20,Ghaziabad,28.66,19.8,0.0,1.32,12.93,0.16694069
2018-11-21,Ghaziabad,28.66,18.78,0.0,2.11,12.67,0.16393661
2018-11-22,Ghaziabad,28.66,18.7,0.0,1.18,11.79,0.16136615
2018-11-23,Ghaziabad,28.66,18.01,0.0,2.54,12.53,0.15912755
2018-11-24,Ghaziabad,28.66,17.51,0.0,2.99,14.73,0.1568718
2018-11-25,Ghaziabad,28.66,18.12,0.0,1.84,13.71,0.15522449
2018-11-26,Ghaziabad,28.66,18.79,0.0,1.51,12.78,0.15403366
2018-11-27,Ghaziabad,28.66,19.9,0.0,0.88,11.49,0.15318234
2018-11-28,Ghaziabad,28.66,19.08,0.0,0.84,9.64,0.15245247
2018-11-29,Ghaziabad,28.66,17.91,0.0,1.76,10.23,0.1516552
2018-11-30,Ghaziabad,28.66,17.34,0.0,1.94,11.45,0.15088908
2018-12-01,Ghaziabad,28.66,17.64,0.0,1.85,13.14,0.150191
2018-12-02,Ghaziabad,28.66,18.33,0.0,0.87,12.4,0.14958
2018-12-03,Ghaziabad,28.66,17.2,0.0,1.39,12.17,0.14897792
2018-12-04,Ghaziabad,28.66,16.93,0.0,1.34,10.93,0.14848582
2018-12-05,Ghaziabad,28.66,16.49,0.0,1.48,11.19,0.14800517
2018-12-06,Ghaziabad,28.66,16.28,0.0,1.22,11.54,0.14758618
2018-12-07,Ghaziabad,28.66,15.0,0.0,1.84,11.5,0.14712588
2018-12-08,Ghaziabad,28.66,15.3,0.0,1.37,11.77,0.14671071
2018-12-09,Ghaziabad,28.66,15.9,0.0,1.3,10.77,0.1463604
2018-12-10,Ghaziabad,28.66,16.21,0.0,1.07,10.05,0.14606921
2018-12-11,Ghaziabad,28.66,16.92,0.0,0.8,8.8,0.14586258
2018-12-12,Ghaziabad,28.66,14.62,0.34,1.78,6.94,0.16620636
2018-12-13,Ghaziabad,28.66,13.77,0.03,1.37,8.75,0.19549434
2018-12-14,Ghaziabad,28.66,13.16,0.0,1.93,12.13,0.19099934
2018-12-15,Ghaziabad,28.66,13.19,0.0,2.1,13.11,0.1865298
2018-12-16,Ghaziabad,28.66,12.63,0.0,1.66,12.92,0.18248875
2018-12-17,Ghaziabad,28.66,12.72,0.0,1.73,10.52,0.17914136
2018-12-18,Ghaziabad,28.66,12.5,0.0,2.21,13.72,0.17586899
2018-12-19,Ghaziabad,28.66,12.23,0.0,1.87,12.94,0.17273712
2018-12-20,Ghaziabad,28.66,12.43,0.0,1.49,13.26,0.1699117
2018-12-21,Ghaziabad,28.66,10.83,0.0,1.75,12.38,0.16734378
2018-12-22,Ghaziabad,28.66,11.73,0.0,1.03,11.3,0.1650753
2018-12-23,Ghaziabad,28.66,12.9,0.0,0.93,10.05,0.16313553
2018-12-24,Ghaziabad,28.66,11.56,0.0,1.67,11.31,0.1613528
2018-12-25,Ghaziabad,28.66,10.45,0.0,2.38,11.28,0.15967815
2018-12-26,Ghaziabad,28.66,10.59,0.0,1.91,11.66,0.15813763
2018-12-27,Ghaziabad,28.66,11.28,0.0,1.59,12.32,0.15677388
2018-12-28,Ghaziabad,28.66,8.75,0.0,2.37,13.03,0.15557225
2018-12-29,Ghaziabad,28.66,9.96,0.0,1.93,13.44,0.1545353
2018-12-30,Ghaziabad,28.66,12.04,0.0,1.3,11.75,0.15360005
2018-12-31,Ghaziabad,28.66,11.25,0.0,2.0,12.39,0.15268199
2019-01-01,Ghaziabad,28.66,11.56,0.0,1.43,12.28,0.15185738
2019-01-02,Ghaziabad,28.66,13.93,0.0,1.09,11.7,0.15109508
2019-01-03,Ghaziabad,28.66,11.75,0.0,2.05,10.66,0.15035057
2019-01-04,Ghaziabad,28.66,11.43,0.0,1.42,8.07,0.14977582
2019-01-05,Ghaziabad,28.66,12.79,0.0,1.57,10.88,0.14933078
2019-01-06,Ghaziabad,28.66,12.34,0.9,1.67,6.55,0.1828785
2019-01-07,Ghaziabad,28.66,12.43,0.06,2.04,10.4,0.18322437
2019-01-08,Ghaziabad,28.66,12.23,0.0,2.16,11.82,0.17948914
2019-01-09,Ghaziabad,28.66,12.44,0.0,2.71,13.39,0.17588551
2019-01-10,Ghaziabad,28.66,13.08,0.0,1.86,12.79,0.17243068
2019-01-11,Ghaziabad,28.66,14.44,0.0,0.72,11.21,0.16948827
2019-01-12,Ghaziabad,28.66,15.27,0.0,0.79,10.18,0.16723824
2019-01-13,Ghaziabad,28.66,13.77,0.0,1.8,8.75,0.16602834
2019-01-14,Ghaziabad,28.66,11.85,0.0,3.56,14.95,0.16352081
2019-01-15,Ghaziabad,28.66,11.0,0.0,2.61,11.24,0.16105843
2019-01-16,Ghaziabad,28.66,13.61,0.0,0.83,11.47,0.15923627
2019-01-17,Ghaziabad,28.66,12.18,0.0,1.6,12.76,0.15758641
2019-01-18,Ghaziabad,28.66,12.39,0.0,1.73,12.96,0.15598743
2019-01-19,Ghaziabad,28.66,14.79,0.0,1.56,12.78,0.15446918
2019-01-20,Ghaziabad,28.66,18.05,0.0,1.06,12.81,0.15313847
2019-01-21,Ghaziabad,28.66,16.12,14.89,2.92,6.18,0.19851176
2019-01-22,Ghaziabad,28.66,13.94,18.7,2.42,7.0,0.37428156
2019-01-23,Ghaziabad,28.66,14.31,0.01,1.79,10.21,0.33350372
2019-01-24,Ghaziabad,28.66,14.36,1.0,1.96,9.24,0.31240144
2019-01-25,Ghaziabad,28.66,11.3,1.19,2.34,11.63,0.3260282
2019-01-26,Ghaziabad,28.66,10.02,0.0,1.85,15.3,0.3077971
2019-01-27,Ghaziabad,28.66,9.42,0.0,2.34,11.13,0.29309782
2019-01-28,Ghaziabad,28.66,9.55,0.0,2.71,15.42,0.2806479
2019-01-29,Ghaziabad,28.66,10.37,0.0,2.47,16.69,0.26944986
2019-01-30,Ghaziabad,28.66,11.29,0.0,1.49,12.72,0.26021194
2019-01-31,Ghaziabad,28.66,13.3,0.03,2.07,9.92,0.25273004
2019-02-01,Ghaziabad,28.66,13.51,0.0,1.43,11.07,0.2535273
2019-02-02,Ghaziabad,28.66,12.07,0.0,1.87,8.21,0.24761517
2019-02-03,Ghaziabad,28.66,12.78,0.0,1.6,8.82,0.24049187
2019-02-04,Ghaziabad,28.66,13.98,0.0,1.47,12.07,0.23391406
2019-02-05,Ghaziabad,28.66,16.96,0.02,1.28,9.8,0.2296664
2019-02-06,Ghaziabad,28.66,17.5,3.84,2.28,11.05,0.31058756
2019-02-07,Ghaziabad,28.66,16.32,10.76,3.25,5.15,0.39462662
2019-02-08,Ghaziabad,28.66,12.79,0.23,2.05,16.75,0.35491434
2019-02-09,Ghaziabad,28.66,11.93,0.0,2.61,17.11,0.32945314
2019-02-10,Ghaziabad,28.66,12.85,0.0,1.49,13.44,0.31399727
2019-02-11,Ghaziabad,28.66,14.17,0.0,1.11,13.6,0.30277124
2019-02-12,Ghaziabad,28.66,15.61,0.0,0.92,13.59,0.29251608
2019-02-13,Ghaziabad,28.66,16.68,0.0,0.95,12.02,0.28272757
2019-02-14,Ghaziabad,28.66,17.04,2.5,2.67,7.42,0.31645775
2019-02-15,Ghaziabad,28.66,15.98,4.9,1.22,10.09,0.38090897
2019-02-16,Ghaziabad,28.66,15.24,0.08,1.36,8.76,0.3566564
2019-02-17,Ghaziabad,28.66,14.73,0.0,2.23,15.24,0.33277512
2019-02-18,Ghaziabad,28.66,17.07,0.09,1.52,11.83,0.31725565
2019-02-19,Ghaziabad,28.66,18.26,0.67,1.3,13.55,0.3048725
2019-02-20,Ghaziabad,28.66,18.0,1.37,1.92,5.68,0.30104446
2019-02-21,Ghaziabad,28.66,20.54,0.15,2.26,14.18,0.2929592
2019-02-22,Ghaziabad,28.66,18.46,0.0,2.75,15.35,0.28308296
2019-02-23,Ghaziabad,28.66,14.79,0.0,2.96,19.46,0.27002016
2019-02-24,Ghaziabad,28.66,16.13,0.0,1.91,18.01,0.25826263
2019-02-25,Ghaziabad,28.66,16.82,0.0,1.25,16.47,0.2533811
2019-02-26,Ghaziabad,28.66,16.36,2.54,1.54,9.69,0.2790966
2019-02-27,Ghaziabad,28.66,13.76,0.75,1.89,13.49,0.32315317
2019-02-28,Ghaziabad,28.66,14.0,0.0,2.08,19.99,0.30345473
2019-03-01,Ghaziabad,28.66,15.54,0.0,1.77,19.43,0.28250566
2019-03-02,Ghaziabad,28.66,16.57,6.42,1.67,6.11,0.28744063
2019-03-03,Ghaziabad,28.66,17.16,0.22,1.88,12.96,0.3264955
2019-03-04,Ghaziabad,28.66,17.75,0.27,1.71,14.92,0.30311522
2019-03-05,Ghaziabad,28.66,17.12,0.0,2.24,19.45,0.28448233
2019-03-06,Ghaziabad,28.66,16.6,0.0,2.22,21.77,0.26646486
2019-03-07,Ghaziabad,28.66,18.11,0.0,1.75,20.18,0.25078773
2019-03-08,Ghaziabad,28.66,19.64,0.0,1.46,18.35,0.23866844
2019-03-09,Ghaziabad,28.66,19.57,0.0,2.37,19.3,0.22663052
2019-03-10,Ghaziabad,28.66,19.31,0.0,1.73,21.87,0.21492068
2019-03-11,Ghaziabad,28.66,21.09,0.15,2.7,18.13,0.22408359
2019-03-12,Ghaziabad,28.66,20.25,0.02,2.47,15.92,0.22621155
2019-03-13,Ghaziabad,28.66,18.75,0.0,1.82,9.19,0.21621068
2019-03-14,Ghaziabad,28.66,19.6,1.22,2.16,13.02,0.21545665
2019-03-15,Ghaziabad,28.66,19.24,0.0,2.16,21.69,0.21027756
2019-03-16,Ghaziabad,28.66,19.56,0.0,1.99,20.58,0.19899368
2019-03-17,Ghaziabad,28.66,20.47,0.0,1.68,21.24,0.18870354
2019-03-18,Ghaziabad,28.66,20.84,0.0,1.59,21.79,0.1799094
2019-03-19,Ghaziabad,28.66,22.27,0.0,2.15,22.62,0.17245102
2019-03-20,Ghaziabad,28.66,24.06,0.27,2.26,20.35,0.17815526
2019-03-21,Ghaziabad,28.66,23.62,0.02,1.26,20.93,0.17996979
2019-03-22,Ghaziabad,28.66,22.79,0.0,3.15,23.66,0.17139752
2019-03-23,Ghaziabad,28.66,22.53,0.0,3.4,23.01,0.16415787
2019-03-24,Ghaziabad,28.66,24.56,0.0,2.91,22.77,0.15844218
2019-03-25,Ghaziabad,28.66,23.89,0.01,2.28,19.39,0.17377472
2019-03-26,Ghaziabad,28.66,23.4,0.0,2.65,24.44,0.17317073
2019-03-27,Ghaziabad,28.66,24.01,0.0,2.15,20.11,0.16565323
2019-03-28,Ghaziabad,28.66,27.03,0.0,1.8,21.88,0.15942955
2019-03-29,Ghaziabad,28.66,28.79,0.0,1.49,22.63,0.15447299
2019-03-30,Ghaziabad,28.66,29.59,0.22,1.0,22.43,0.16348267
2019-03-31,Ghaziabad,28.66,27.13,0.01,2.88,23.46,0.16709518
2019-04-01,Ghaziabad,28.66,25.45,0.0,2.85,25.89,0.1590271
2019-04-02,Ghaziabad,28.66,27.42,0.0,1.63,25.1,0.15376727
2019-04-03,Ghaziabad,28.66,28.54,0.0,1.73,25.0,0.14993222
2019-04-04,Ghaziabad,28.66,29.88,0.0,1.48,24.16,0.14704514
2019-04-05,Ghaziabad,28.66,31.11,0.0,1.28,23.44,0.14584224
2019-04-06,Ghaziabad,28.66,32.15,0.0,1.65,23.33,0.15563266
2019-04-07,Ghaziabad,28.66,30.87,0.0,1.64,19.96,0.16233444
2019-04-08,Ghaziabad,28.66,29.78,1.23,1.43,22.65,0.16098022
2019-04-09,Ghaziabad,28.66,29.81,0.16,1.39,23.88,0.15590858
2019-04-10,Ghaziabad,28.66,31.7,0.0,1.45,23.36,0.15719922
2019-04-11,Ghaziabad,28.66,32.1,0.0,2.09,23.14,0.15652402
2019-04-12,Ghaziabad,28.66,32.13,0.01,2.33,20.75,0.15478325
2019-04-13,Ghaziabad,28.66,32.12,0.09,2.69,24.39,0.1544857
2019-04-14,Ghaziabad,28.66,32.44,0.0,3.09,24.88,0.15085728
2019-04-15,Ghaziabad,28.66,33.51,0.0,3.56,23.64,0.14729755
2019-04-16,Ghaziabad,28.66,28.37,0.53,2.83,10.25,0.163812
2019-04-17,Ghaziabad,28.66,23.42,15.18,2.74,16.29,0.32349142
2019-04-18,Ghaziabad,28.66,24.64,1.78,1.38,22.65,0.31338692
2019-04-19,Ghaziabad,28.66,26.47,0.0,1.83,24.57,0.27115694
2019-04-20,Ghaziabad,28.66,27.59,0.0,1.6,24.51,0.24206161
2019-04-21,Ghaziabad,28.66,29.92,0.0,2.01,25.55,0.21970241
2019-04-22,Ghaziabad,28.66,31.49,0.0,1.82,25.9,0.20063972
2019-04-23,Ghaziabad,28.66,32.75,0.0,1.89,25.53,0.1829923
2019-04-24,Ghaziabad,28.66,33.42,0.0,1.29,24.27,0.16952007
2019-04-25,Ghaziabad,28.66,34.19,0.0,1.83,22.58,0.17475574
2019-04-26,Ghaziabad,28.66,33.65,0.24,2.8,24.76,0.17004776
2019-04-27,Ghaziabad,28.66,34.06,0.0,4.33,26.52,0.15848923
2019-04-28,Ghaziabad,28.66,33.99,0.0,3.97,26.72,0.1513443
2019-04-29,Ghaziabad,28.66,34.29,0.0,2.45,26.3,0.14670944
2019-04-30,Ghaziabad,28.66,34.17,0.0,2.46,26.09,0.14379184
2019-05-01,Ghaziabad,28.66,34.45,0.0,1.69,25.68,0.14158504
2019-05-02,Ghaziabad,28.66,34.25,0.01,2.3,22.97,0.14291127
2019-05-03,Ghaziabad,28.66,33.09,0.69,1.7,23.54,0.143404
2019-05-04,Ghaziabad,28.66,32.0,0.77,2.74,26.18,0.14142354
2019-05-05,Ghaziabad,28.66,32.1,0.0,3.14,28.62,0.13991801
2019-05-06,Ghaziabad,28.66,33.04,0.0,3.1,28.39,0.13890775
2019-05-07,Ghaziabad,28.66,34.07,0.0,3.01,25.5,0.13819695
2019-05-08,Ghaziabad,28.66,35.14,0.0,3.39,25.7,0.13773982
2019-05-09,Ghaziabad,28.66,35.84,0.0,4.21,24.97,0.13746198
2019-05-10,Ghaziabad,28.66,35.79,0.0,3.51,25.98,0.13832982
2019-05-11,Ghaziabad,28.66,34.99,0.0,2.63,24.66,0.13935344
2019-05-12,Ghaziabad,28.66,34.17,0.0,2.93,20.77,0.13973872
2019-05-13,Ghaziabad,28.66,34.63,0.09,1.5,21.51,0.1414725
2019-05-14,Ghaziabad,28.66,32.9,1.69,2.46,23.93,0.1427517
2019-05-15,Ghaziabad,28.66,34.09,0.17,1.11,18.0,0.14179738
2019-05-16,Ghaziabad,28.66,33.74,2.96,1.94,20.27,0.1442992
2019-05-17,Ghaziabad,28.66,32.41,2.93,2.82,23.02,0.18187714
2019-05-18,Ghaziabad,28.66,29.45,1.96,2.45,25.43,0.19225185
2019-05-19,Ghaziabad,28.66,31.63,0.0,3.11,27.12,0.17562485
2019-05-20,Ghaziabad,28.66,33.54,0.0,2.73,26.26,0.16207504
2019-05-21,Ghaziabad,28.66,34.03,0.0,3.42,23.53,0.1536115
2019-05-22,Ghaziabad,28.66,35.04,0.0,2.33,18.26,0.15118535
2019-05-23,Ghaziabad,28.66,34.97,2.92,1.69,22.57,0.15014203
